name,radius,period,duration,source
TOI-1444.01,1.4344026,0.4702719,1.3258819,TESS
TOI-1445.01,2.67352,9.8130697,3.91,TESS
TOI-1445.02,2.14401,4.7842093,2.947,TESS
TOI-1446.01,2.4720516,6.3170657,2.4466954,TESS
TOI-1446.02,1.7133121,4.5057387,1.885675,TESS
TOI-1447.01,3.6075647,1.2273079,4.8114753,TESS
TOI-1448.01,2.6354043,8.0970819,3.127852,TESS
TOI-1449.02,1.614201,2.3691849,1.6840374,TESS
TOI-145.01,8.86428,5.13002,4.78,TESS
TOI-1450.01,1.0924808,2.0439268,1.008937,TESS
TOI-1451.01,2.51948,16.5379864,2.796,TESS
TOI-1452.01,1.6184944,11.0619937,1.7587777,TESS
TOI-1453.01,2.12746,6.5886877,1.678,TESS
TOI-1453.02,1.17405,4.3135263,1.874,TESS
TOI-1454.01,13.6925582,2.6794168,2.988801,TESS
TOI-1455.01,18.4921,3.6231364,2.385,TESS
TOI-1456.01,10.3984,18.712253,6.475,TESS
TOI-1458.01,15.4018,2.7759678,3.074,TESS
TOI-1459.01,2.4949092,9.155934,3.1412022,TESS
TOI-1460.01,16.4578474,6.8424983,3.3079378,TESS
TOI-1461.01,20.2503751,3.5686777,2.5811179,TESS
TOI-1462.01,1.28228,2.1779407,2.098,TESS
TOI-1463.01,12.0920506,2.8791023,2.7497683,TESS
TOI-1464.01,2.686447,11.3125266,2.5943007,TESS
TOI-1465.01,12.5242,1.4200248,1.431,TESS
TOI-1466.01,2.40733,1.8718991,1.475,TESS
TOI-1467.01,1.8721145,5.9711357,1.5478671,TESS
TOI-1468.01,2.013576,15.5324385,1.7640717,TESS
TOI-1468.02,1.4548629,1.880531,1.1911684,TESS
TOI-1469.01,1.2815317,3.0929386,0.8776502,TESS
TOI-1469.02,1.39215,6.7650398,1.421,TESS
TOI-147.01,35.4084057,3.4231002,2.4377583,TESS
TOI-1470.01,2.2007181,2.5272822,1.265861,TESS
TOI-1471.01,3.91576,20.7724316,5.508,TESS
TOI-1471.02,3.28372,52.5637056,6.5,TESS
TOI-1472.01,4.4784698,6.3634106,2.692302,TESS
TOI-1473.01,2.1916,5.2544884,2.898,TESS
TOI-1474.01,3.7216015,5.222621,4.693629,TESS
TOI-1475.01,5.2961699,8.4953513,0.9060555,TESS
TOI-1476.01,12.9438,1.2174936,2.57,TESS
TOI-1477.01,18.2785375,2.7324809,2.2139341,TESS
TOI-1478.01,12.3422,10.1802014,4.613,TESS
TOI-1479.01,17.1854,16.6828999,1.804,TESS
TOI-148.01,7.42915,4.86709,3.103,TESS
TOI-1481.01,14.8742,2.1853174,1.656,TESS
TOI-1482.01,15.4584,5.7121916,4.775,TESS
TOI-1483.01,6.77338,5.0037857,4.154,TESS
TOI-1484.01,8.21669,1.1623941,1.266,TESS
TOI-1485.01,5.60201,2.9551881,1.361,TESS
TOI-1486.01,1.30468,0.2666485,1.075,TESS
TOI-1487.01,14.6492,23.28798,3.462,TESS
TOI-1488.01,1.3988866,0.4721054,1.6995515,TESS
TOI-1489.01,13.6402,6.98301,3.472,TESS
TOI-1490.01,11.9767,3.9943,4.876,TESS
TOI-1491.01,5.56985,4.4902667,2.758,TESS
TOI-1492.01,3.54647,0.86673,1.089,TESS
TOI-1493.01,18.0411,5.147905,5.405,TESS
TOI-1494.01,12.9814741,5.0267996,2.754044,TESS
TOI-1496.01,11.5303,10.82661,6.877,TESS
TOI-1497.01,4.12435,0.8165295,2.294,TESS
TOI-1498.01,11.8932,1.4014167,3.661,TESS
TOI-150.01,13.8892762,5.8574075,5.8548029,TESS
TOI-1501.01,10.1773,1.077774,2.682,TESS
TOI-1502.01,11.1685,2.7536237,2.39,TESS
TOI-1503.01,6.07704,1.6534102,3.102,TESS
TOI-1504.01,3.80598,1.2456423,1.354,TESS
TOI-1505.01,7.7503736,3.4272549,5.9083927,TESS
TOI-1506.01,18.4382,10.9115374,3.269,TESS
TOI-1507.01,7.77804,0.46741,1.25,TESS
TOI-1508.01,11.8527,2.1575124,2.236,TESS
TOI-1509.01,9.73924,1.577609,1.646,TESS
TOI-151.01,3.59995,1.59782,1.49,TESS
TOI-1510.01,7.11712,1.23852,3.138,TESS
TOI-1511.01,15.8737,1.1025238,2.321,TESS
TOI-1513.01,4.06597,1.76589,3.807,TESS
TOI-1514.01,11.8886,1.36991,4.156,TESS
TOI-1515.01,7.19016,3.66505,2.346,TESS
TOI-1516.01,17.2767,2.0560153,2.773,TESS
TOI-1518.01,19.576504,1.902606,2.3653693,TESS
TOI-1519.01,9.05714,1.0960111,3.167,TESS
TOI-152.01,8.1288,7.00776,2.68,TESS
TOI-1520.01,6.96236,6.1461734,5.386,TESS
TOI-1521.01,15.448,4.1812866,4.394,TESS
TOI-1522.01,4.92227,2.9798592,2.737,TESS
TOI-1523.01,5.19273,6.72694,2.649,TESS
TOI-1524.01,22.7316,10.9554897,6.772,TESS
TOI-1525.01,7.26341,0.6171788,1.433,TESS
TOI-1526.01,6.01061,1.5309799,1.37,TESS
TOI-1527.01,15.2343,5.0625809,3.69,TESS
TOI-153.01,12.4425,7.6316384,2.054,TESS
TOI-1530.01,6.28067,0.50261,1.127,TESS
TOI-1532.01,12.3602,8.905407,2.71,TESS
TOI-1533.01,2.93272,3.6458046,1.828,TESS
TOI-1533.02,9.29431,8.0637954,0.804,TESS
TOI-1534.01,3.93221,1.41853,2.728,TESS
TOI-1535.01,15.3823,6.5344463,2.774,TESS
TOI-1536.01,9.0269074,2.013653,2.1214907,TESS
TOI-1537.01,3.24146,6.4902646,2.545,TESS
TOI-1538.01,5.62882,6.54692,4.589,TESS
TOI-1539.01,9.54526,2.590266,4.378,TESS
TOI-154.01,16.2785,6.74657,1.803,TESS
TOI-1541.01,13.7263,3.7983639,1.594,TESS
TOI-1542.01,6.71582,8.2916,3.361,TESS
TOI-1543.01,7.04152,5.13664,4.45,TESS
TOI-1545.01,7.73846,1.5166573,1.607,TESS
TOI-1546.01,3.03424,1.13345,1.894,TESS
TOI-1547.01,3.45648,0.71933,1.474,TESS
TOI-1548.01,3.34292,12.6017,4.835,TESS
TOI-1549.01,25.2815,2.5798051,3.413,TESS
TOI-155.01,5.28759,5.4499753,4.319,TESS
TOI-1550.01,32.1007,1.6256942,1.988,TESS
TOI-1551.01,6.44889,1.67546,1.202,TESS
TOI-1552.01,10.2119,7.57193,2.656,TESS
TOI-1553.01,18.5099,5.9382163,2.244,TESS
TOI-1554.01,6.3734064,9.4341589,2.8505348,TESS
TOI-1555.01,10.1564,2.09989,0.908,TESS
TOI-1556.01,9.20279,1.44127,2.605,TESS
TOI-1557.01,4.98445,1.08697,1.967,TESS
TOI-1559.01,9.72728,3.4648951,1.046,TESS
TOI-156.01,10.6751,14.152,3.599,TESS
TOI-1560.01,6.2776081,0.2580006,0.5351356,TESS
TOI-1561.01,13.266,2.27456,3.32,TESS
TOI-1562.01,3.95137,0.98999,2.05,TESS
TOI-1563.01,5.13949,1098.2258586,6.121,TESS
TOI-1564.01,24.4148,0.5596691,1.478,TESS
TOI-1565.01,23.8658,1099.2560385,5.661,TESS
TOI-1566.01,7.20703,3.01106,3.073,TESS
TOI-1568.01,10.3751,1.35932,2.831,TESS
TOI-1569.01,14.1349,1.71614,2.038,TESS
TOI-157.01,13.4432705,2.0845434,2.017038,TESS
TOI-1570.01,5.62786,1.74626,3.88,TESS
TOI-1571.01,6.05271,1.2427,1.563,TESS
TOI-1572.01,27.4804,8.66698,6.104,TESS
TOI-1573.01,13.1431,21.216464,3.045,TESS
TOI-1575.01,12.3334,2.4611008,3.13,TESS
TOI-1576.01,9.6813253,0.783879,1.4870966,TESS
TOI-1577.01,5.29489,0.99837,1.632,TESS
TOI-1578.01,17.5768,1.97741,6.549,TESS
TOI-158.01,13.3617,2.51266,2.411,TESS
TOI-1580.01,18.3428,4.7947749,4.799,TESS
TOI-1582.01,21.043,1.8932775,3.118,TESS
TOI-1583.01,10.0329,3.77188,2.923,TESS
TOI-1584.01,24.9348,0.88654,1.679,TESS
TOI-1585.01,10.6176,1.83641,2.222,TESS
TOI-1586.01,20.9267,1.80794,2.17,TESS
TOI-1587.01,8.71775,12.5343031,4.572,TESS
TOI-1588.01,17.1017,3.581083,3.454,TESS
TOI-1589.01,21.7639,35.4028219,4.221,TESS
TOI-159.01,17.3305867,3.7628372,3.956,TESS
TOI-1592.01,4.8217692,5.6318074,3.4553092,TESS
TOI-1593.01,11.9118,2.06313,2.157,TESS
TOI-1594.01,11.1245,1.51233,2.59,TESS
TOI-1595.01,8.13315,1.7498117,1.641,TESS
TOI-1596.01,16.6678,1.9734615,3.69,TESS
TOI-1597.01,4.68288,0.73772,1.057,TESS
TOI-1598.01,4.33066,1.1020719,0.864,TESS
TOI-1599.01,18.2179311,1.2198382,2.8341804,TESS
TOI-160.01,7.99698,4.608,3.383,TESS
TOI-1600.01,6.69136,0.361112,0.756,TESS
TOI-1601.01,14.6101,5.33155,6.191,TESS
TOI-1602.01,3.90515,6.15952,3.834,TESS
TOI-1603.01,14.269,4.7321735,2.589,TESS
TOI-1604.01,20.8363,3.46608,4.403,TESS
TOI-1605.01,20.9625,8.7094632,3.027,TESS
TOI-1606.01,6.97602,4.7126743,1.061,TESS
TOI-1607.01,15.828,1.0357235,1.366,TESS
TOI-1608.01,23.6289,2.4727425,2.341,TESS
TOI-1609.01,2.67981,13.3118,4.492,TESS
TOI-161.01,4.61938,2.7684331,4.223,TESS
TOI-1610.01,2.29951,2.5287981,1.286,TESS
TOI-1611.01,2.38101,16.2016817,2.792,TESS
TOI-1612.01,15.5276,2.8641388,2.417,TESS
TOI-1613.01,5.46087,5.2469991,3.45,TESS
TOI-1614.01,9.77911,0.7438074,1.377,TESS
TOI-1615.01,25.3897,3.9401791,1.991,TESS
TOI-1616.01,4.72169,1.3433022,0.662,TESS
TOI-1617.01,3.7143,1.4013505,1.562,TESS
TOI-1618.01,5.32848,2.1679,1.39,TESS
TOI-1619.01,9.72386,2.3866952,2.654,TESS
TOI-162.01,15.6068,7.764691,3.185,TESS
TOI-1620.01,2.28827,1.5982014,2.254,TESS
TOI-1621.01,1.35756,6.453624,3.582,TESS
TOI-1622.01,2.01928,1.7126115,3.128,TESS
TOI-1623.01,6.75509,0.7522775,1.073,TESS
TOI-1624.01,3.79308,5.8089284,5.137,TESS
TOI-1625.01,4.21366,1.49446,2.114,TESS
TOI-1626.01,15.6399082,3.3326189,3.5620066,TESS
TOI-1627.01,13.5478019,5.0172146,3.7363301,TESS
TOI-1628.01,18.0537588,2.1436364,3.1539349,TESS
TOI-1629.01,17.3816,4.5421594,4.294,TESS
TOI-163.01,14.6260711,4.2311173,4.3531635,TESS
TOI-1630.01,2.39173,12.0557353,1.959,TESS
TOI-1631.01,2.8346585,15.2521892,1.3463514,TESS
TOI-1632.01,8.0476984,8.2491871,4.9807847,TESS
TOI-1633.01,1.9160277,12.1582804,2.1406837,TESS
TOI-1634.01,1.8303854,0.98933,1.0357615,TESS
TOI-1635.01,18.8285063,34.9270483,2.7546907,TESS
TOI-1636.01,14.9468862,1.7729239,1.8255671,TESS
TOI-1637.01,17.5223182,4.076684,4.4132181,TESS
TOI-1638.01,5.386904,0.9150623,0.6662728,TESS
TOI-1639.01,3.4348127,0.901465,2.5562155,TESS
TOI-164.01,8.79673,7.31898,3.771,TESS
TOI-1640.01,1.3929217,1.9495403,0.8060618,TESS
TOI-1641.01,12.8352,1.8646725,1.028,TESS
TOI-1642.01,20.3559,37.4590076,2.863,TESS
TOI-1643.01,2.7170462,20.0795217,1.2186554,TESS
TOI-1644.01,11.2477,1.8497201,1.757,TESS
TOI-1645.01,18.0850347,2.1721416,2.7480823,TESS
TOI-1646.01,6.9347137,3.623909,2.6568012,TESS
TOI-1647.01,37.9891,6.9744232,2.124,TESS
TOI-1648.01,2.77433,7.3315684,1.287,TESS
TOI-1649.01,16.0772,3.4557863,2.164,TESS
TOI-165.01,12.7936991,7.757643,2.8561356,TESS
TOI-1650.01,11.1497,9.1505,2.986,TESS
TOI-1651.01,17.8182,3.7649949,2.642,TESS
TOI-1652.01,3.217,0.6664948,1.38,TESS
TOI-1653.01,21.7036,10.9568722,3.469,TESS
TOI-1655.01,3.61232,3.2786617,2.631,TESS
TOI-1656.01,20.062,1112.7562924,9.386,TESS
TOI-1657.01,7.00844,5.6309047,3.877,TESS
TOI-1658.01,8.1888041,0.6803433,2.0674164,TESS
TOI-1659.01,2.1822904,5.8775548,2.9027641,TESS
TOI-1659.02,1.18609,3.3985674,2.197,TESS
TOI-166.01,9.1484302,5.0611315,1.5562414,TESS
TOI-1660.01,4.12493,1.3561596,2.504,TESS
TOI-1662.01,11.4272,2.6093167,1.175,TESS
TOI-1663.01,13.5855,2.37532,2.957,TESS
TOI-1664.01,2.5354,11.835079,2.094,TESS
TOI-1665.01,12.3762,1.76406,3.086,TESS
TOI-1666.01,5.20733,1.69433,2.169,TESS
TOI-1667.01,25.5824,3.32125,4.304,TESS
TOI-1668.01,2.74038,2.363311,3.294,TESS
TOI-1669.01,2.3437,2.6800536,1.758,TESS
TOI-1670.01,10.1271,40.7501028,4.873,TESS
TOI-1670.02,2.35616,10.9836724,2.636,TESS
TOI-1670.03,2.9538423,123.0586028,9.7316587,TESS
TOI-1671.01,11.75,8.13664,2.084,TESS
TOI-1672.01,5.15915,3.8954139,2.832,TESS
TOI-1673.01,4.65122,1.08625,2.534,TESS
TOI-1674.01,15.1922,7.45494,3.465,TESS
TOI-1675.01,10.3743,3.133084,1.237,TESS
TOI-1676.01,16.4091,3.1915257,2.756,TESS
TOI-1677.01,4.8452813,0.6435807,0.6659322,TESS
TOI-1678.01,20.2141,13.7058173,2.597,TESS
TOI-1679.01,5.01154,0.6565741,1.908,TESS
TOI-168.01,3.40668,2.31446,1.347,TESS
TOI-1680.01,1.4202459,4.8026561,1.1658648,TESS
TOI-1681.01,8.73996,1.5379237,0.766,TESS
TOI-1682.01,17.805,2.7347651,3.205,TESS
TOI-1683.01,2.4878486,3.057524,1.3790503,TESS
TOI-1684.01,9.15106,1.1549925,0.911,TESS
TOI-1685.01,1.9200407,0.6691449,0.9921631,TESS
TOI-1686.01,3.7076274,6.7053949,3.8459321,TESS
TOI-1687.01,3.9130735,10.2596322,1.8234891,TESS
TOI-1688.01,22.875658,6.7171913,7.5037208,TESS
TOI-1689.01,2.0471844,9.1238101,5.1188391,TESS
TOI-169.01,11.0535293,2.2554459,1.6678604,TESS
TOI-1691.01,2.88015,16.7368995,4.561,TESS
TOI-1692.01,4.9572307,17.7286608,6.4427868,TESS
TOI-1692.02,7.3178089,32.2079698,7.519958,TESS
TOI-1693.01,1.5574734,1.766692,1.4196682,TESS
TOI-1694.01,5.4800266,3.7701296,2.8512056,TESS
TOI-1695.01,1.7992966,3.1342946,1.2158796,TESS
TOI-1696.01,3.1713853,2.5005291,0.8809865,TESS
TOI-1697.01,2.34185,10.716524,3.075,TESS
TOI-1699.01,3.0070741,4.5470055,2.382923,TESS
TOI-170.01,13.941,3.7115129,2.685,TESS
TOI-1700.01,3.49799,1.12355,1.611,TESS
TOI-1701.01,4.5073642,1.3341738,1.3470884,TESS
TOI-1702.01,2.95177,0.40312,0.853,TESS
TOI-1703.01,5.3210497,1.2016105,0.6498366,TESS
TOI-1704.01,6.51515,3.929983,2.153,TESS
TOI-1705.01,3.74642,13.2054538,4.875,TESS
TOI-1706.01,2.07194,4.5156072,2.628,TESS
TOI-1706.02,1.67743,7.4057777,2.778,TESS
TOI-1707.01,5.96472,2.02365,2.585,TESS
TOI-1708.01,9.64245,11.44192,3.841,TESS
TOI-1709.01,18.0261,7.6288424,3.311,TESS
TOI-171.01,12.1897562,1.238601,1.9048913,TESS
TOI-171.02,7.660458,1.8135767,1.0753316,TESS
TOI-1710.01,5.21152,24.2833782,5.132,TESS
TOI-1711.01,7.44683,10.2558,5.088,TESS
TOI-1712.01,20.2251,3.566276,4.197,TESS
TOI-1713.01,3.2761782,0.5572565,0.5671304,TESS
TOI-1714.01,19.6131,3.4744763,4.258,TESS
TOI-1715.01,4.8112209,2.8269356,1.1692366,TESS
TOI-1716.01,2.72432,8.082354,3.284,TESS
TOI-1717.01,13.1098,4.052389,2.169,TESS
TOI-1718.01,4.24332,5.5870396,2.745,TESS
TOI-1719.01,9.65945,2.7552586,1.17,TESS
TOI-172.01,9.80856,9.47686,4.392,TESS
TOI-1720.01,13.1204,2.6158597,2.517,TESS
TOI-1721.01,15.3479,4.1250429,4.454,TESS
TOI-1722.01,3.86469,9.6052235,3.628,TESS
TOI-1723.01,2.95921,13.7270395,4.007,TESS
TOI-1724.01,1.9806358,0.6850808,1.0565887,TESS
TOI-1725.01,22.6154555,1.0914304,3.05123,TESS
TOI-1726.01,2.2881711,7.107934,3.440833,TESS
TOI-1726.02,2.5734283,20.5438153,4.0537919,TESS
TOI-1727.01,2.1988321,1.8308782,1.5764906,TESS
TOI-1728.01,4.9395,3.4913952,1.763,TESS
TOI-173.01,11.9868976,29.7537451,8.0780445,TESS
TOI-173.02,2.6317754,9.1702265,5.6855842,TESS
TOI-1730.01,2.75524,6.2262315,2.239,TESS
TOI-1730.02,1.47809,2.1555232,1.445,TESS
TOI-1730.03,2.4359,12.5739572,2.722,TESS
TOI-1731.01,15.8493,3.9228042,3.205,TESS
TOI-1732.01,2.2236629,4.1192231,2.1841675,TESS
TOI-1733.01,6.3744,5.80322,1.569,TESS
TOI-1734.01,2.7122882,28.8745078,4.4849765,TESS
TOI-1735.01,2.37414,10.3857602,3.101,TESS
TOI-1736.01,2.69175,7.0731057,3.819,TESS
TOI-1737.01,2.79468,14.4479828,6.353,TESS
TOI-1738.01,4.3816478,3.6985817,1.5474205,TESS
TOI-1739.01,1.95844,8.3033493,1.705,TESS
TOI-174.01,1.87042,17.6671687,2.525,TESS
TOI-174.02,1.60982,29.7975205,2.782,TESS
TOI-174.03,1.15643,12.1623316,2.614,TESS
TOI-174.04,0.757588,3.9766833,1.859,TESS
TOI-174.05,0.969819,7.9076222,2.611,TESS
TOI-1740.01,2.4616462,19.428419,3.5727154,TESS
TOI-1741.01,1.36492,10.9406641,2.175,TESS
TOI-1742.01,1.87711,21.2690422,5.893,TESS
TOI-1743.01,3.30511,4.2660553,0.69,TESS
TOI-1744.01,2.54102,22.3417286,2.582,TESS
TOI-1745.01,3.4443503,5.984871,2.2695614,TESS
TOI-1746.01,1.4761503,2.5253323,0.989829,TESS
TOI-1746.02,1.365807,3.8776815,1.0297542,TESS
TOI-1747.01,2.08088,2.7546548,0.561,TESS
TOI-1748.01,1.5299007,1.8318623,1.4211172,TESS
TOI-1749.01,1.9980298,4.4891367,1.8833377,TESS
TOI-1749.02,2.2493746,9.0447039,1.7653148,TESS
TOI-1749.03,1.3399401,2.3889051,1.032409,TESS
TOI-175.01,1.36751,3.6906759,1.107,TESS
TOI-175.02,3.04528,7.4507305,0.475,TESS
TOI-175.03,0.826635,2.2531062,0.9939837,TESS
TOI-1750.01,2.619494,11.3373614,2.8611319,TESS
TOI-1751.01,2.56325,37.4685042,7.685,TESS
TOI-1752.01,1.8032935,0.9351891,0.7694649,TESS
TOI-1752.02,2.4202837,32.7135406,5.075467,TESS
TOI-1753.01,2.6170633,5.3846239,3.2617296,TESS
TOI-1754.01,2.8235075,16.2143217,3.8395249,TESS
TOI-1755.01,11.0047,60.1848926,3.546,TESS
TOI-1756.01,1.7104603,2.7830114,1.7406295,TESS
TOI-1757.01,1.6780073,2.125687,1.4649664,TESS
TOI-1757.02,1.6316574,5.0097113,0.9457107,TESS
TOI-1758.01,3.39245,20.7051499,3.348,TESS
TOI-1759.01,3.09094,18.8500438,3.407,TESS
TOI-176.01,10.424281,16.155373,1.556705,TESS
TOI-1760.01,2.6437021,11.062666,2.0842156,TESS
TOI-1761.01,2.4230886,11.5922513,3.4868947,TESS
TOI-1762.01,4.0770689,24.141229,3.069765,TESS
TOI-1763.01,1.9296055,3.797872,1.0636976,TESS
TOI-1764.01,9.77368,47.3860753,1.81,TESS
TOI-1765.01,5.65971,3.493958,1.961,TESS
TOI-1766.01,16.72,2.7033942,2.927,TESS
TOI-1767.01,16.2509,4.3532339,3.869,TESS
TOI-1768.01,3.2807,7.3377236,4.243,TESS
TOI-1769.01,3.5774,0.6097554,0.416,TESS
TOI-177.01,2.02068,2.8531016,1.142,TESS
TOI-1770.01,6.5935026,1.0924536,1.2245785,TESS
TOI-1771.01,13.0356,3.2122302,2.653,TESS
TOI-1772.01,2.8337706,8.0542207,3.0287161,TESS
TOI-1773.01,2.0231121,0.7365463,1.5732208,TESS
TOI-1774.01,2.7396616,16.7100422,5.4004652,TESS
TOI-1775.01,8.69623,10.2405483,3.538,TESS
TOI-1776.01,1.4033915,2.8009915,1.4985399,TESS
TOI-1777.01,1.81908,14.6503935,2.08,TESS
TOI-1778.01,2.8972637,6.5273884,3.1190657,TESS
TOI-1779.01,10.9698,1.8817191,1.236,TESS
TOI-178.01,2.54474,6.5578513,2.08,TESS
TOI-178.02,3.751004,20.708504,2.236524,TESS
TOI-178.03,2.2807327,9.9616347,2.4648052,TESS
TOI-178.04,1.5148369,3.2384253,1.9941055,TESS
TOI-178.05,2.6196767,15.2321843,2.5318138,TESS
TOI-1780.01,10.1999,1.7063264,1.359,TESS
TOI-1781.01,15.6498,2.9720774,4.41,TESS
TOI-1782.01,2.4703077,4.9877056,2.2769107,TESS
TOI-1782.02,2.1268375,1.8290294,1.6679098,TESS
TOI-1782.03,2.9737536,18.7559765,2.5550705,TESS
TOI-1783.01,2.2822776,1.4198659,1.3058497,TESS
TOI-1784.01,6.75578,2.0937563,0.433,TESS
TOI-1785.01,4.25882,11.0023133,5.305,TESS
TOI-1786.01,15.6118,9.573548,2.036,TESS
TOI-1787.01,28.8458,8.7046669,2.58,TESS
TOI-1788.01,10.4171,5.34326,1.426,TESS
TOI-1789.01,12.3921,3.2087149,1.639,TESS
TOI-179.01,2.6757659,4.1374379,1.8454937,TESS
TOI-1790.01,2.03371,9.62517,3.725,TESS
TOI-1791.01,2.36501,48.4808217,8.081,TESS
TOI-1792.01,1.28915,8.8164887,3.895,TESS
TOI-1793.01,4.36639,55.087,5.709,TESS
TOI-1794.01,3.3302665,8.7655468,4.0264463,TESS
TOI-1795.01,6.0002066,2.7917911,1.4664254,TESS
TOI-1796.01,3.812114,2.6438856,0.9689289,TESS
TOI-1797.01,2.99324,3.6451549,2.055,TESS
TOI-1797.02,1.53671,1.0376109,1.588,TESS
TOI-1798.01,2.3381058,8.0214735,3.2087652,TESS
TOI-1798.02,1.374002,0.4378083,1.1404291,TESS
TOI-1799.01,1.6277147,7.093853,2.5107626,TESS
TOI-180.01,10.0508253,0.8353899,1.0385175,TESS
TOI-1800.01,12.4249,4.1244833,3.567,TESS
TOI-1801.01,1.98891,10.6439385,2.713,TESS
TOI-1802.01,2.5066457,16.7961107,3.4989302,TESS
TOI-1803.01,4.21693,12.8858629,2.098,TESS
TOI-1803.02,2.98555,6.2932111,2.188,TESS
TOI-1804.01,2.74529,4.9246365,2.756,TESS
TOI-1805.01,2.9822257,24.0510453,3.3687329,TESS
TOI-1806.01,2.8411799,15.1512051,2.3438166,TESS
TOI-1806.02,2.7663658,8.1960758,1.4883227,TESS
TOI-1806.03,1.8451862,0.5019031,0.9470423,TESS
TOI-1807.01,1.53904,0.54937,0.883,TESS
TOI-1808.01,11.7706128,2.1075001,1.9093483,TESS
TOI-1809.01,12.4681,4.6170519,3.555,TESS
TOI-181.01,7.0590799,4.5320502,2.3754425,TESS
TOI-1810.01,15.4709,1.3273482,2.083,TESS
TOI-1811.01,11.7215,3.7130701,1.654,TESS
TOI-1812.02,2.7371461,11.6098182,3.5623705,TESS
TOI-1812.03,5.0923959,48.3320223,5.3736904,TESS
TOI-1813.01,2.95586,0.798,0.679,TESS
TOI-1814.01,5.1407901,6.3684627,6.3480149,TESS
TOI-1815.01,20.5128,2.555332,5.14,TESS
TOI-1816.01,2.42982,22.7873,5.334,TESS
TOI-1817.01,6.0631073,13.3983724,2.2302111,TESS
TOI-1818.01,10.0325305,5.5115114,4.7379743,TESS
TOI-1819.01,1.72207,3.09374,2.451,TESS
TOI-182.01,11.6236,1.76918,1.768,TESS
TOI-1820.01,11.4272,4.860673,2.632,TESS
TOI-1821.01,2.4304,9.4893231,2.757,TESS
TOI-1822.01,14.5701,9.6136615,5.292,TESS
TOI-1823.01,8.20695,38.8135498,5.944,TESS
TOI-1824.01,2.45459,22.8085719,3.847,TESS
TOI-1825.01,10.7723,10.1824299,2.788,TESS
TOI-1826.01,12.9812632,4.1419805,2.3809654,TESS
TOI-1827.01,1.3241394,1.467119,1.0069313,TESS
TOI-1828.01,8.09838,9.0941239,4.389,TESS
TOI-1829.01,15.9901,6.2895835,3.044,TESS
TOI-183.01,29.7749124,3.4307565,3.1443388,TESS
TOI-1830.01,18.205,9.7815625,3.736,TESS
TOI-1831.01,4.4033839,0.5553244,0.8336658,TESS
TOI-1832.01,7.61178,4.1508569,2.19,TESS
TOI-1833.01,17.0086591,3.6935997,4.466185,TESS
TOI-1834.01,16.0243,1.2164402,1.847,TESS
TOI-1835.01,1.8245844,5.6419598,3.0871502,TESS
TOI-1836.01,8.2227994,20.3807824,6.6590149,TESS
TOI-1836.02,2.73549,1.7727505,1.519,TESS
TOI-1837.01,7.8231031,5.8182239,1.1943658,TESS
TOI-1838.01,14.231871,2.1747062,2.846111,TESS
TOI-1839.01,2.6855348,1.4238067,1.5009585,TESS
TOI-184.01,24.4342674,4.8170684,3.1822663,TESS
TOI-1840.01,14.2866,7.8456075,5.892,TESS
TOI-1841.01,15.3684,4.3011975,2.982,TESS
TOI-1842.01,12.4956,9.5739531,4.172,TESS
TOI-1843.01,12.7002634,9.1469122,4.618497,TESS
TOI-1844.01,11.0975,3.2130578,2.169,TESS
TOI-1845.01,13.3480688,3.6610026,2.6047415,TESS
TOI-1846.01,1.7902006,3.9306746,1.4305142,TESS
TOI-1847.01,8.9807,35.4557945,3.867,TESS
TOI-1847.02,4.21676,12.7645811,2.132,TESS
TOI-1848.01,8.64837,5.4809161,5.031,TESS
TOI-1849.01,8.40839,9.862756,2.323,TESS
TOI-185.01,15.342,0.9414525,2.05,TESS
TOI-1850.01,16.4641,7.39143,1.252,TESS
TOI-1851.01,10.0342,6.0179742,1.278,TESS
TOI-1852.01,13.4654,2.3601883,2.455,TESS
TOI-1853.01,3.89334,1.2436239,1.211,TESS
TOI-1854.01,12.697976,2.5267353,2.2654363,TESS
TOI-1855.01,19.5876,1.3641482,0.952,TESS
TOI-1856.01,12.0713,197.0336254,7.338,TESS
TOI-1857.01,10.4239,0.7759895,1.135,TESS
TOI-1858.01,18.3695,2.0912089,1.144,TESS
TOI-1859.01,11.1495,63.4839358,5.457,TESS
TOI-186.01,3.12194,35.6134391,3.512,TESS
TOI-186.02,1.00084,7.7897726,2.376,TESS
TOI-1860.01,1.0883,1.0662082,1.142,TESS
TOI-1861.01,11.1888239,742.5142746,6.5744451,TESS
TOI-1862.01,11.4462895,5.6442112,2.980996,TESS
TOI-1863.01,9.21032,1.42611,1.788,TESS
TOI-1864.01,19.0536,1.6453265,2.59,TESS
TOI-1865.01,7.38849,1.2239134,1.037,TESS
TOI-1866.01,10.9791817,2.1863095,3.9576915,TESS
TOI-1867.01,19.3734,18.10671,4.562,TESS
TOI-1868.01,12.1777996,8.8263579,3.4318591,TESS
TOI-1869.01,5.5640916,1.6024387,1.0090014,TESS
TOI-187.01,19.2342563,0.5125807,1.6430775,TESS
TOI-1870.01,16.4097207,2.7633917,3.5061663,TESS
TOI-1871.01,8.60495,3.40612,1.714,TESS
TOI-1872.01,11.1799,2.2349708,2.016,TESS
TOI-1873.01,3.93465,24.9341884,4.964,TESS
